,index,distance,pert point,ori point
176,176,0.11849325066937645,"[ 1.95458589  0.29295948  1.14794406  1.18322844  0.06054137 -0.53163718
  1.16700637  2.23868565 -0.50457597  0.98721819  0.05989237  0.20406658
  0.75029453 -0.08189344 -1.0214287   0.57689389 -0.80983019 -0.86972353
 -0.43694198  0.96795294 -0.07642767  0.05844197 -0.69959666  0.91143897
  1.31312028 -0.31378694 -0.35963276  0.12332512  0.84649077 -0.24243616
  0.64198368  0.85421406 -0.13213093  0.34582577 -0.2761472   1.14358413
 -0.25768771 -0.00741392  1.13870164 -0.73821438  0.7848578   1.70458376
  0.16234846 -0.41245011  0.89617862  0.71216918 -1.36621184  0.56818954
  0.58381355  0.06247774 -0.43025595  1.3369825   1.07619965 -0.17577651]","[0.32866433 0.30277778 0.13636364 0.16320687 0.25710594 0.06435296
 0.92913386 0.90551181 0.48818898 0.46967796 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
177,177,0.01744635820264937,"[ 5.22151016e-01  2.31784234e-01  3.41615972e-01  2.62605425e-01
  3.79960197e-01  2.02397062e-01  9.54313351e-01  7.81295359e-01
  2.24820737e-01  2.96767053e-01 -1.94319370e-02 -1.03172012e-02
  9.86211727e-01  1.40408448e-02  2.55295470e-02 -1.54877096e-02
  1.70188545e-02 -3.06404964e-02 -2.59274960e-02  1.49825547e-02
 -1.87331385e-02  8.22534290e-03 -2.83472622e-02 -4.07205188e-02
 -3.45860429e-02  1.33741847e-02 -2.26320695e-02  1.17276566e-02
 -5.53876262e-03 -1.36236520e-02  1.22803037e-02 -1.16485570e-02
  2.10767486e-02  8.45215753e-03 -4.45267871e-02  2.41176820e-02
  2.37577793e-02  5.60142451e-02 -3.33867785e-03 -3.80241091e-02
  2.44670129e-02  2.33414442e-02 -4.14342680e-02  6.54802694e-02
  4.31920757e-05 -3.61654813e-02  1.01698311e+00  5.73892936e-03
 -2.22863213e-02  6.19915077e-03  3.19764804e-02 -1.62990662e-02
 -6.40475952e-02  1.09326889e-02]","[0.5937969  0.25555556 0.39393939 0.23120974 0.36563307 0.21750738
 0.98031496 0.7519685  0.21259843 0.3520145  0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
178,178,0.013327566264115433,"[0.56169931 0.43552246 0.14608487 0.11203346 0.24612277 0.36886606
 0.90916046 0.95022992 0.55794783 0.89549719 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.57478739 0.43888889 0.13636364 0.11596278 0.24547804 0.37951384
 0.90551181 0.95275591 0.56692913 0.90882476 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
179,179,0.21686477491546216,"[ 0.75605673  1.26304877  0.47045746 -0.42136436  0.6607917  -1.25535235
  1.16841048  0.84342349 -0.86779972  1.01654512  0.69957813 -0.45487478
 -0.67463139 -0.05372407  0.62642735 -0.0168305   1.36463379 -0.32231492
  0.07677692  0.16465411  1.13380092  0.88245782  0.26872124 -0.16199031
  0.20686055  0.29149344  0.73369563  0.54296883  1.13223418  0.87482672
  0.41916182  0.41086335  0.39714459 -0.0965796  -1.11031129  0.29227908
  0.54173628 -0.93918455  0.12127855 -0.44317214 -0.3583897   1.14376982
  0.43063003 -0.62704893 -1.55899131 -0.88941841 -0.10455878 -0.34121608
  0.24437853  0.12865756  0.34134561 -0.11359828 -0.33327775  0.70763826]","[0.82491246 0.79166667 0.31818182 0.20400859 0.42635659 0.4812421
 0.61417323 0.92125984 0.8503937  0.17984107 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.        ]"
180,180,0.03095869155718702,"[0.55013395 0.31071777 0.29157789 0.10113399 0.26628235 0.08955079
 0.9802842  0.85188161 0.34406911 0.20050341 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.56028014 0.31666667 0.3030303  0.1095204  0.27002584 0.0585921
 0.98425197 0.8503937  0.33464567 0.17872578 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
181,181,0.041888700109956045,"[ 0.68738926  0.18124814  0.11266064  0.48830004  0.15995807  0.32843069
  0.71248595  1.15042516  0.66285674  0.47745075  0.02391103  0.68509287
 -0.12113376  0.08559301  0.00918287 -0.02680918  0.16930232  0.20575575
 -0.01160639 -0.16909139  0.2787651  -0.06832584  0.02735427  0.12700311
  0.12161146  0.02076564 -0.09151445 -0.1315264  -0.0648466   0.03948814
 -0.03038421 -0.07283777 -0.11271196  0.04692076 -0.0893473   0.05346607
  0.20393719  0.09369625  0.219218    0.08809804 -0.04849887  0.08876915
 -0.08809621 -0.06908034 -0.03859144 -0.2913318   0.10757246  0.12256061
 -0.07419964 -0.16061334  0.03320627  0.82521057  0.11162648 -0.05229134]","[0.73336668 0.06944444 0.15151515 0.3249821  0.21576227 0.19376142
 0.84645669 0.86220472 0.5511811  0.26097867 0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
182,182,0.019045771700647383,"[ 3.05893506e-01  8.82299729e-01  2.46688711e-01  1.70693687e-01
  3.04670184e-01  1.00434828e-01  6.91989813e-01  8.81325506e-01
  7.30431823e-01  1.00432016e-01 -4.25964526e-03 -5.96250652e-03
 -6.02031858e-03  1.00386913e+00  6.63895097e-03  1.18496212e-03
  8.15259420e-04 -7.60002888e-03  8.09571880e-03  5.90989412e-03
 -5.48796364e-03 -5.57199270e-03  3.74846111e-03  1.00865595e+00
 -5.24396058e-03 -8.44054313e-04  7.24710036e-03  4.95598146e-03
 -2.36116026e-02  1.06799947e-02 -5.24043473e-03  4.54881530e-03
  1.19771174e-02  6.44445566e-04  1.63152425e-02 -2.21285847e-02
  2.54661380e-03 -3.60620673e-03 -1.49976547e-03  1.67465549e-02
 -7.99070510e-03 -7.44309852e-03  7.45632100e-03 -9.72125307e-03
 -8.41989371e-03  1.54586084e-02 -5.74114576e-04 -8.32853343e-03
  5.66437133e-03 -1.11396988e-02 -9.14220049e-04  1.08227666e-02
  1.32460027e-02  6.28208987e-03]","[0.33916958 0.88333333 0.24242424 0.17322835 0.32299742 0.1073486
 0.68897638 0.87795276 0.73622047 0.10121288 0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
183,183,0.005491644676520705,"[ 6.08680074e-01  7.93426913e-03 -4.59009343e-03  2.84429351e-01
  3.15929244e-01  8.07468716e-01  8.63278362e-01  9.31587585e-01
  6.20018538e-01  6.91189692e-01  1.00028043e+00 -5.15036461e-03
  5.58727491e-03 -1.45726320e-03  3.44793858e-05  1.80367270e-03
  1.98171404e-03  1.45455556e-03 -7.95118657e-03 -8.45336253e-04
 -2.21957878e-04  1.61046769e-03 -1.49898788e-03  5.76654195e-04
 -3.22874970e-03  9.90238315e-01 -3.39028613e-03 -2.13003175e-03
  2.24489952e-03  5.04360330e-03  5.86876384e-04  1.60745344e-03
 -1.86266864e-03  1.16851695e-02 -8.37523564e-04  2.74491196e-03
  1.66539589e-03  4.79374457e-04  5.63076565e-04  5.51869990e-03
  7.88862351e-03  2.17268417e-03 -5.68028031e-03  5.23622499e-03
 -4.89986449e-04  3.91594097e-03 -1.78855387e-03 -3.22109587e-03
  1.25138772e-03 -9.38245559e-04 -9.97771491e-03  2.96399872e-03
 -3.18330621e-03  3.42579999e-03]","[0.6008004  0.         0.         0.27916965 0.3126615  0.80314739
 0.85826772 0.93700787 0.61417323 0.68088666 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
184,184,0.012347318593217145,"[ 6.42716305e-01  6.07074239e-01  1.75768817e-01  2.95106873e-01
  2.79443720e-01  3.03628409e-01  8.03708092e-01  9.98826935e-01
  6.96992038e-01  2.49078217e-01  2.16281059e-03 -4.44816487e-03
  9.77198364e-01  3.87216499e-02 -1.29476952e-02  4.02344273e-03
  2.39295109e-02  1.35531333e-03 -8.07899765e-03  3.47905532e-03
 -2.48613364e-03 -1.59549261e-02  3.25141610e-03  6.57492120e-03
 -6.20858349e-03 -2.46452493e-03 -1.32990451e-02  7.79784346e-03
 -1.47321914e-02 -2.74906652e-03  6.24124407e-03 -1.64046718e-02
  1.18100158e-02 -7.63573050e-03 -5.51364888e-03  2.27168604e-02
  6.21527342e-03 -1.76395524e-02  1.67963813e-02  1.17423269e-02
 -6.62216366e-03  6.79618996e-03 -5.15286451e-03 -1.40834395e-03
  9.63616185e-01  1.08284522e-02  8.15160458e-03 -1.56934874e-02
  6.36920525e-03  5.48459974e-04  1.29211656e-02  1.12665944e-02
  6.39880502e-03  7.25587585e-03]","[0.67683842 0.61388889 0.15151515 0.28919112 0.28036176 0.30181256
 0.81496063 0.98425197 0.7007874  0.25345044 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
185,185,0.01931986700690263,"[ 5.13029877e-01  6.03436371e-01  1.47739261e-01  6.56701933e-02
  2.45945214e-01  5.83410648e-01  8.30551429e-01  9.86448737e-01
  6.89046600e-01  5.04802048e-01  9.58654280e-01  2.29730493e-03
  4.44017286e-02 -2.41866208e-03  1.39692627e-04  6.60869509e-03
  4.36411476e-03 -3.43462647e-03 -4.87457316e-03  2.60227157e-03
 -2.02276656e-03 -3.33716293e-03  3.83001491e-03 -1.10020302e-03
 -2.82963508e-03  1.08542980e-03  4.45517547e-02  2.87350270e-03
 -2.32501002e-03  4.34770643e-03 -2.68950076e-03  4.15129445e-03
  6.48797613e-04 -3.78856233e-03  4.40609116e-03 -1.46083839e-03
  9.56242529e-01  9.09712784e-03 -8.32322070e-04 -3.73552161e-03
 -2.24995627e-03 -4.81797292e-03  2.69853962e-03 -1.00374968e-03
 -6.26287676e-04  3.06328021e-03  1.23692256e-03 -1.51511660e-03
 -1.56767461e-03  3.67876298e-03  6.05789015e-04 -6.49249170e-03
  8.67702905e-03 -1.41765490e-03]","[0.50475238 0.6        0.15151515 0.03006442 0.22609819 0.59716173
 0.82677165 0.98425197 0.69291339 0.51442911 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
186,186,0.11591795257869661,"[ 1.39291978  0.39419396 -0.08328555  0.66408331 -0.16371963  0.23531059
  1.12405095  1.44827138  0.66282457  0.80898976 -0.14749033  0.86151212
  0.93384558 -0.39965485 -0.46327772 -0.42067639 -0.0614183   0.53377763
  0.81803766  0.04670956  0.37946129 -0.19937858  0.6987995  -0.29616018
 -0.18816934 -0.08408121 -0.06922613  0.20617605 -0.52516869 -0.62138479
 -0.07646461 -0.55648166  0.01532308  0.71815147 -0.34463792 -0.22376669
  0.32192531  0.82702235 -0.07807631 -0.46365206 -0.11219446  0.23274995
 -0.81724105  0.07273896 -0.01769743  0.09114272  0.8548297   0.33117448
 -0.52789008  0.6494736  -0.41010922 -0.27079712 -0.3650915   0.07421336]","[0.53076538 0.48055556 0.24242424 0.22118826 0.26744186 0.23549248
 0.8976378  0.96850394 0.57086614 0.22528928 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
187,187,0.10038379535009079,"[ 5.82680632e-01  9.40386805e-01  2.44177582e-01  2.21985435e-01
  3.13588814e-01  2.57799502e-01  7.34633616e-01  8.00113061e-01
  6.41154419e-01  3.39590916e-01  9.99806428e-01  3.85975779e-02
  2.00582244e-04 -3.54338100e-02 -2.27256289e-02  1.34912310e-02
 -2.53574094e-02  8.38601972e-03 -1.82504322e-02 -3.44757887e-02
 -3.10691592e-03 -8.29352268e-04 -3.36378947e-02  3.42664565e-02
 -3.10648011e-02  1.85078010e-04 -4.76942952e-02  1.72378362e-02
 -2.17884556e-02  5.58855299e-02  1.63810644e-02  6.07742074e-03
 -3.36519934e-02  1.42820309e-02 -2.43986449e-02  4.96306112e-02
 -2.63670394e-02  1.40589514e-03 -2.91595375e-03  3.78216330e-02
  3.76186550e-02 -2.38204284e-02  1.01052714e+00  2.97907703e-03
 -2.27690399e-02  3.74625245e-03  4.43764217e-02  3.15387559e-02
 -8.12573457e-03 -1.67937766e-02 -1.64078680e-03  2.45713152e-02
  4.17725475e-02 -1.20731243e-02]","[0.69334667 0.97777778 0.3030303  0.21259843 0.32041344 0.18195869
 0.70866142 0.79133858 0.61417323 0.3412798  1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
